country,variable,percentile,year,value
GT,wwealg999i,p0p100,2012,0.200316593050957
GT,wwealg999i,p0p100,2013,0.185237228870392
GT,wwealg999i,p0p100,2014,0.172780826687813
GT,wwealg999i,p0p100,2015,0.157036527991295
GT,wwealg999i,p0p100,2016,0.148507326841354
GT,wwealg999i,p0p100,2017,0.143277421593666
GT,wwealg999i,p0p100,2018,0.126231163740158
GT,wwealg999i,p0p100,2019,0.119561731815338
GT,wwealg999i,p0p100,2020,0.111734636127949
GT,wwealg999i,p0p100,2021,0.0943821221590042
GU,wwealg999i,p0p100,2002,0.271409541368484
GU,wwealg999i,p0p100,2003,0.306064397096634
GU,wwealg999i,p0p100,2004,0.343246340751648
GU,wwealg999i,p0p100,2005,0.381644129753113
GU,wwealg999i,p0p100,2006,0.418893933296204
GU,wwealg999i,p0p100,2007,0.451850473880768
GU,wwealg999i,p0p100,2008,0.477954626083374
GU,wwealg999i,p0p100,2009,0.495829373598099
GU,wwealg999i,p0p100,2010,0.505497515201569
GU,wwealg999i,p0p100,2011,0.507966995239258
GU,wwealg999i,p0p100,2012,0.504412531852722
GU,wwealg999i,p0p100,2013,0.496072888374329
GU,wwealg999i,p0p100,2014,0.483982384204865
GU,wwealg999i,p0p100,2015,0.469185441732407
GU,wwealg999i,p0p100,2016,0.452738225460052
GU,wwealg999i,p0p100,2017,0.435414701700211
GU,wwealg999i,p0p100,2018,0.417655229568481
GU,wwealg999i,p0p100,2019,0.399636119604111
GU,wwealg999i,p0p100,2020,0.381785243749618
GU,wwealg999i,p0p100,2021,0.363675057888031
GW,wwealg999i,p0p100,1995,-2.28079462051392
GW,wwealg999i,p0p100,1996,-2.10435271263123
GW,wwealg999i,p0p100,1997,-1.7144637107849101
GW,wwealg999i,p0p100,1998,-2.31135225296021
GW,wwealg999i,p0p100,1999,-2.13141202926636
GW,wwealg999i,p0p100,2000,-1.26293480396271
GW,wwealg999i,p0p100,2001,-1.23150897026062
GW,wwealg999i,p0p100,2002,-1.26800513267517
GW,wwealg999i,p0p100,2003,-1.27771711349487
GW,wwealg999i,p0p100,2004,-1.21654975414276
GW,wwealg999i,p0p100,2005,-1.15995943546295
GW,wwealg999i,p0p100,2006,-1.12890112400055
GW,wwealg999i,p0p100,2007,-0.98818051815033
GW,wwealg999i,p0p100,2008,-0.804527878761292
GW,wwealg999i,p0p100,2009,-0.767294466495514
GW,wwealg999i,p0p100,2010,-0.409158796072006
GW,wwealg999i,p0p100,2011,-0.0168332364410162
GW,wwealg999i,p0p100,2012,-0.0318070761859417
GW,wwealg999i,p0p100,2013,-0.0539444386959076
GW,wwealg999i,p0p100,2014,-0.0852901041507721
GW,wwealg999i,p0p100,2015,-0.0745707005262375
GW,wwealg999i,p0p100,2016,-0.0889307036995888
GW,wwealg999i,p0p100,2017,-0.0892605036497116
GW,wwealg999i,p0p100,2018,-0.132000371813774
GW,wwealg999i,p0p100,2019,-0.205381289124489
GW,wwealg999i,p0p100,2020,-0.221591457724571
GW,wwealg999i,p0p100,2021,-0.237139672040939
GY,wwealg999i,p0p100,1995,-0.364208579063416
GY,wwealg999i,p0p100,1996,-0.123695403337479
GY,wwealg999i,p0p100,1997,0.214972078800201
GY,wwealg999i,p0p100,1998,0.505807101726532
GY,wwealg999i,p0p100,1999,0.728842258453369
GY,wwealg999i,p0p100,2000,0.778496265411377
GY,wwealg999i,p0p100,2001,0.746423065662384
GY,wwealg999i,p0p100,2002,0.786152482032776
GY,wwealg999i,p0p100,2003,0.803547382354736
GY,wwealg999i,p0p100,2004,0.903985977172852
GY,wwealg999i,p0p100,2005,0.975788950920105
GY,wwealg999i,p0p100,2006,1.7074419260025
GY,wwealg999i,p0p100,2007,1.78627407550812
GY,wwealg999i,p0p100,2008,1.88999807834625
GY,wwealg999i,p0p100,2009,1.90326833724976
GY,wwealg999i,p0p100,2010,1.86334145069122
GY,wwealg999i,p0p100,2011,1.81903350353241
GY,wwealg999i,p0p100,2012,1.78091299533844
GY,wwealg999i,p0p100,2013,1.72574663162231
GY,wwealg999i,p0p100,2014,1.68015229701996
GY,wwealg999i,p0p100,2015,1.66461145877838
GY,wwealg999i,p0p100,2016,1.63893449306488
GY,wwealg999i,p0p100,2017,1.62188017368317
GY,wwealg999i,p0p100,2018,1.59116625785828
GY,wwealg999i,p0p100,2019,1.5706570148468
GY,wwealg999i,p0p100,2020,1.54724586009979
GY,wwealg999i,p0p100,2021,1.52707207202911
HK,wwealg999i,p0p100,1995,2.2397620677948
HK,wwealg999i,p0p100,1996,2.21626400947571
HK,wwealg999i,p0p100,1997,2.33147072792053
HK,wwealg999i,p0p100,1998,2.54096817970276
HK,wwealg999i,p0p100,1999,2.5550320148468
HK,wwealg999i,p0p100,2000,2.571702003479
HK,wwealg999i,p0p100,2001,2.69410610198975
HK,wwealg999i,p0p100,2002,2.86872458457947
HK,wwealg999i,p0p100,2003,2.97536468505859
HK,wwealg999i,p0p100,2004,3.02486157417297
HK,wwealg999i,p0p100,2005,3.05941867828369
HK,wwealg999i,p0p100,2006,3.11594200134277
HK,wwealg999i,p0p100,2007,3.13586616516113
HK,wwealg999i,p0p100,2008,3.18812537193298
HK,wwealg999i,p0p100,2009,3.32565212249756
HK,wwealg999i,p0p100,2010,3.32048225402832
HK,wwealg999i,p0p100,2011,3.28254580497742
HK,wwealg999i,p0p100,2012,3.29490733146667
HK,wwealg999i,p0p100,2013,3.28065299987793
HK,wwealg999i,p0p100,2014,3.29977202415466
HK,wwealg999i,p0p100,2015,3.35554242134094
HK,wwealg999i,p0p100,2016,3.41574001312256
HK,wwealg999i,p0p100,2017,3.48211979866028
HK,wwealg999i,p0p100,2018,3.48432755470276
HK,wwealg999i,p0p100,2019,3.53133678436279
HK,wwealg999i,p0p100,2020,3.86437630653381
HK,wwealg999i,p0p100,2021,3.84803342819214
HN,wwealg999i,p0p100,1995,-0.462897062301636
HN,wwealg999i,p0p100,1996,-0.411349236965179
HN,wwealg999i,p0p100,1997,-0.395451068878174
HN,wwealg999i,p0p100,1998,-0.377911627292633
HN,wwealg999i,p0p100,1999,-0.369709372520447
HN,wwealg999i,p0p100,2000,-0.327379494905472
HN,wwealg999i,p0p100,2001,-0.288367718458176
HN,wwealg999i,p0p100,2002,-0.252017736434937
HN,wwealg999i,p0p100,2003,-0.241073951125145
HN,wwealg999i,p0p100,2004,-0.239055901765823
HN,wwealg999i,p0p100,2005,-0.166892662644386
HN,wwealg999i,p0p100,2006,-0.0368108786642551
HN,wwealg999i,p0p100,2007,0.0937176793813705
HN,wwealg999i,p0p100,2008,0.13180847465992
HN,wwealg999i,p0p100,2009,0.0957257077097893
HN,wwealg999i,p0p100,2010,0.0655568316578865
HN,wwealg999i,p0p100,2011,0.0401909165084362
HN,wwealg999i,p0p100,2012,-0.0076343510299921
HN,wwealg999i,p0p100,2013,-0.0765159130096436
HN,wwealg999i,p0p100,2014,-0.120399065315723
HN,wwealg999i,p0p100,2015,-0.13515305519104
HN,wwealg999i,p0p100,2016,-0.162644326686859
HN,wwealg999i,p0p100,2017,-0.175309389829636
HN,wwealg999i,p0p100,2018,-0.209076836705208
HN,wwealg999i,p0p100,2019,-0.215030550956726
HN,wwealg999i,p0p100,2020,-0.230987548828125
HN,wwealg999i,p0p100,2021,-0.248568058013916
HR,wwealg999i,p0p100,1995,0.633633017539978
HR,wwealg999i,p0p100,1996,0.649591326713562
HR,wwealg999i,p0p100,1997,0.614019811153412
HR,wwealg999i,p0p100,1998,0.611960887908936
HR,wwealg999i,p0p100,1999,0.556926965713501
HR,wwealg999i,p0p100,2000,0.475827217102051
HR,wwealg999i,p0p100,2001,0.462613463401794
HR,wwealg999i,p0p100,2002,0.4344123005867
HR,wwealg999i,p0p100,2003,0.37467759847641
HR,wwealg999i,p0p100,2004,0.361908614635467
HR,wwealg999i,p0p100,2005,0.360946893692017
HR,wwealg999i,p0p100,2006,0.368926435709
HR,wwealg999i,p0p100,2007,0.382312446832657
HR,wwealg999i,p0p100,2008,0.362542062997818
HR,wwealg999i,p0p100,2009,0.271356523036957
HR,wwealg999i,p0p100,2010,0.196542099118233
HR,wwealg999i,p0p100,2011,0.154520258307457
HR,wwealg999i,p0p100,2012,0.102960966527462
HR,wwealg999i,p0p100,2013,0.0684404447674751
HR,wwealg999i,p0p100,2014,0.0167368799448013
HR,wwealg999i,p0p100,2015,0.0050960988737643
HR,wwealg999i,p0p100,2016,-0.0127910478040576
HR,wwealg999i,p0p100,2017,0.0203365068882704
HR,wwealg999i,p0p100,2018,0.0434821285307407
HR,wwealg999i,p0p100,2019,0.0670170858502388
HR,wwealg999i,p0p100,2020,0.0581825114786625
HR,wwealg999i,p0p100,2021,0.0496859475970268
HT,wwealg999i,p0p100,1995,-0.12333057820797
HT,wwealg999i,p0p100,1996,-0.105071276426315
HT,wwealg999i,p0p100,1997,-0.0917275696992874
HT,wwealg999i,p0p100,1998,-0.0743306204676628
HT,wwealg999i,p0p100,1999,-0.0112684592604637
HT,wwealg999i,p0p100,2000,0.0524841845035553
HT,wwealg999i,p0p100,2001,0.0504125207662582
HT,wwealg999i,p0p100,2002,0.0624700076878071
HT,wwealg999i,p0p100,2003,0.0562287196516991
HT,wwealg999i,p0p100,2004,0.0874182134866714
HT,wwealg999i,p0p100,2005,0.124134354293346
HT,wwealg999i,p0p100,2006,0.159988209605217
HT,wwealg999i,p0p100,2007,0.200559243559837
HT,wwealg999i,p0p100,2008,0.210299655795097
HT,wwealg999i,p0p100,2009,0.241781756281853
HT,wwealg999i,p0p100,2010,0.288750052452087
HT,wwealg999i,p0p100,2011,0.321743994951248
HT,wwealg999i,p0p100,2012,0.316194921731949
HT,wwealg999i,p0p100,2013,0.279216378927231
HT,wwealg999i,p0p100,2014,0.235242262482643
HT,wwealg999i,p0p100,2015,0.205298140645027
HT,wwealg999i,p0p100,2016,0.192078441381454
HT,wwealg999i,p0p100,2017,0.184128642082214
HT,wwealg999i,p0p100,2018,0.166271597146988
HT,wwealg999i,p0p100,2019,0.134678885340691
HT,wwealg999i,p0p100,2020,0.117706723511219
HT,wwealg999i,p0p100,2021,0.100683897733688
HU,wwealg999i,p0p100,1995,2.0376718044281
HU,wwealg999i,p0p100,1996,1.94765639305115
HU,wwealg999i,p0p100,1997,1.95481610298157
HU,wwealg999i,p0p100,1998,1.91004049777985
HU,wwealg999i,p0p100,1999,1.91348576545715
HU,wwealg999i,p0p100,2000,1.91619777679443
HU,wwealg999i,p0p100,2001,1.8690812587738
HU,wwealg999i,p0p100,2002,1.78508722782135
HU,wwealg999i,p0p100,2003,1.72245168685913
HU,wwealg999i,p0p100,2004,1.66038298606873
HU,wwealg999i,p0p100,2005,1.59775269031525
HU,wwealg999i,p0p100,2006,1.55116164684296
HU,wwealg999i,p0p100,2007,1.54001307487488
HU,wwealg999i,p0p100,2008,1.56553494930267
HU,wwealg999i,p0p100,2009,1.5730687379837
HU,wwealg999i,p0p100,2010,1.52750563621521
HU,wwealg999i,p0p100,2011,1.49781191349029
HU,wwealg999i,p0p100,2012,1.44195914268494
HU,wwealg999i,p0p100,2013,1.40304851531982
HU,wwealg999i,p0p100,2014,1.39365971088409
HU,wwealg999i,p0p100,2015,1.39708948135376
HU,wwealg999i,p0p100,2016,1.40956926345825
HU,wwealg999i,p0p100,2017,1.4135594367981
HU,wwealg999i,p0p100,2018,1.46013402938843
HU,wwealg999i,p0p100,2019,1.49886226654053
HU,wwealg999i,p0p100,2020,1.44259381294251
HU,wwealg999i,p0p100,2021,1.4335241317749
ID,wwealg999i,p0p100,1995,-0.115415044128895
ID,wwealg999i,p0p100,1996,-0.0988085344433784
ID,wwealg999i,p0p100,1997,-0.155244201421738
ID,wwealg999i,p0p100,1998,-0.222938716411591
ID,wwealg999i,p0p100,1999,-0.229327738285065
ID,wwealg999i,p0p100,2000,-0.128457605838776
ID,wwealg999i,p0p100,2001,-0.0621803291141987
ID,wwealg999i,p0p100,2002,0.0194994062185287
ID,wwealg999i,p0p100,2003,0.0865404307842255
ID,wwealg999i,p0p100,2004,0.112339541316032
ID,wwealg999i,p0p100,2005,0.143734350800514
ID,wwealg999i,p0p100,2006,0.185360476374626
ID,wwealg999i,p0p100,2007,0.210221961140633
ID,wwealg999i,p0p100,2008,0.240114971995354
ID,wwealg999i,p0p100,2009,0.249755576252937
ID,wwealg999i,p0p100,2010,0.223661005496979
ID,wwealg999i,p0p100,2011,0.267754793167114
ID,wwealg999i,p0p100,2012,0.323788404464722
ID,wwealg999i,p0p100,2013,0.313657760620117
ID,wwealg999i,p0p100,2014,0.299166202545166
ID,wwealg999i,p0p100,2015,0.265053540468216
ID,wwealg999i,p0p100,2016,0.252912282943726
ID,wwealg999i,p0p100,2017,0.263842672109604
ID,wwealg999i,p0p100,2018,0.238172918558121
ID,wwealg999i,p0p100,2019,0.378068745136261
ID,wwealg999i,p0p100,2020,0.36843404173851
ID,wwealg999i,p0p100,2021,0.356982320547104
IE,wwealg999i,p0p100,1995,0.359474629163742
IE,wwealg999i,p0p100,1996,0.371513038873672
IE,wwealg999i,p0p100,1997,0.407715171575546
IE,wwealg999i,p0p100,1998,0.634591042995453
IE,wwealg999i,p0p100,1999,0.823103666305542
IE,wwealg999i,p0p100,2000,0.883674502372742
IE,wwealg999i,p0p100,2001,0.759464204311371
IE,wwealg999i,p0p100,2002,0.69868415594101
IE,wwealg999i,p0p100,2003,0.717862784862518
IE,wwealg999i,p0p100,2004,0.759977400302887
IE,wwealg999i,p0p100,2005,0.807814300060272
IE,wwealg999i,p0p100,2006,0.901516139507294
IE,wwealg999i,p0p100,2007,1.02212083339691
IE,wwealg999i,p0p100,2008,1.08081376552582
IE,wwealg999i,p0p100,2009,1.00673747062683
IE,wwealg999i,p0p100,2010,0.660700142383575
IE,wwealg999i,p0p100,2011,0.27104178071022
IE,wwealg999i,p0p100,2012,-0.0385067164897919
IE,wwealg999i,p0p100,2013,-0.148193329572678
IE,wwealg999i,p0p100,2014,-0.105371400713921
IE,wwealg999i,p0p100,2015,-0.037829536944627797
IE,wwealg999i,p0p100,2016,0.0490554794669151
IE,wwealg999i,p0p100,2017,0.164826244115829
IE,wwealg999i,p0p100,2018,0.295208126306534
IE,wwealg999i,p0p100,2019,0.371232956647873
IE,wwealg999i,p0p100,2020,0.357299417257309
IE,wwealg999i,p0p100,2021,0.343260854482651
IL,wwealg999i,p0p100,1995,-0.556567907333374
IL,wwealg999i,p0p100,1996,-0.536251604557037
IL,wwealg999i,p0p100,1997,-0.516142725944519
IL,wwealg999i,p0p100,1998,-0.496103793382645
IL,wwealg999i,p0p100,1999,-0.475503116846085
IL,wwealg999i,p0p100,2000,-0.453147560358047
IL,wwealg999i,p0p100,2001,-0.428068727254868
IL,wwealg999i,p0p100,2002,-0.400034427642822
IL,wwealg999i,p0p100,2003,-0.368978202342987
IL,wwealg999i,p0p100,2004,-0.335332661867142
IL,wwealg999i,p0p100,2005,-0.300484508275986
IL,wwealg999i,p0p100,2006,-0.266893744468689
IL,wwealg999i,p0p100,2007,-0.237439215183258
IL,wwealg999i,p0p100,2008,-0.214642107486725
IL,wwealg999i,p0p100,2009,-0.199868157505989
IL,wwealg999i,p0p100,2010,-0.192991465330124
IL,wwealg999i,p0p100,2011,-0.192867264151573
IL,wwealg999i,p0p100,2012,-0.21727380156517
IL,wwealg999i,p0p100,2013,-0.239465802907944
IL,wwealg999i,p0p100,2014,-0.328234314918518
IL,wwealg999i,p0p100,2015,-0.324243068695068
IL,wwealg999i,p0p100,2016,-0.299783438444138
IL,wwealg999i,p0p100,2017,-0.278073191642761
IL,wwealg999i,p0p100,2018,-0.271836012601852
IL,wwealg999i,p0p100,2019,-0.295797735452652
IL,wwealg999i,p0p100,2020,-0.30406865477562
IL,wwealg999i,p0p100,2021,-0.312628835439682
IM,wwealg999i,p0p100,1995,-0.624166011810303
IM,wwealg999i,p0p100,1996,-0.612061738967896
IM,wwealg999i,p0p100,1997,-0.600097715854645
IM,wwealg999i,p0p100,1998,-0.588176608085632
IM,wwealg999i,p0p100,1999,-0.575668752193451
IM,wwealg999i,p0p100,2000,-0.561658918857574
IM,wwealg999i,p0p100,2001,-0.545433878898621
IM,wwealg999i,p0p100,2002,-0.526359856128693
IM,wwealg999i,p0p100,2003,-0.504010915756226
IM,wwealg999i,p0p100,2004,-0.478713721036911
IM,wwealg999i,p0p100,2005,-0.451694548130035
IM,wwealg999i,p0p100,2006,-0.425351679325104
IM,wwealg999i,p0p100,2007,-0.402727335691452
IM,wwealg999i,p0p100,2008,-0.386392533779144
IM,wwealg999i,p0p100,2009,-0.377700597047806
IM,wwealg999i,p0p100,2010,-0.376654595136643
IM,wwealg999i,p0p100,2011,-0.382110327482224
IM,wwealg999i,p0p100,2012,-0.392780929803848
IM,wwealg999i,p0p100,2013,-0.407358318567276
IM,wwealg999i,p0p100,2014,-0.424756348133087
IM,wwealg999i,p0p100,2015,-0.444261789321899
IM,wwealg999i,p0p100,2016,-0.465239733457565
IM,wwealg999i,p0p100,2017,-0.485190451145172
IM,wwealg999i,p0p100,2018,-0.59458601474762
IM,wwealg999i,p0p100,2019,-0.60794997215271
IM,wwealg999i,p0p100,2020,-0.619859874248505
IM,wwealg999i,p0p100,2021,-0.631552278995514
IN,wwealg999i,p0p100,1995,-0.265929043292999
IN,wwealg999i,p0p100,1996,-0.224159702658653
IN,wwealg999i,p0p100,1997,-0.191869840025902
IN,wwealg999i,p0p100,1998,-0.159259155392647
IN,wwealg999i,p0p100,1999,-0.130044654011726
IN,wwealg999i,p0p100,2000,-0.0988637432456017
IN,wwealg999i,p0p100,2001,-0.0637985542416573
IN,wwealg999i,p0p100,2002,-0.0317368768155575
IN,wwealg999i,p0p100,2003,-0.0419378727674484
IN,wwealg999i,p0p100,2004,-0.0630776658654213
IN,wwealg999i,p0p100,2005,-0.0844724625349045
IN,wwealg999i,p0p100,2006,-0.12029367685318
IN,wwealg999i,p0p100,2007,-0.168048694729805
IN,wwealg999i,p0p100,2008,-0.178992912173271
IN,wwealg999i,p0p100,2009,-0.213351175189018
IN,wwealg999i,p0p100,2010,-0.271821141242981
IN,wwealg999i,p0p100,2011,-0.292164176702499
IN,wwealg999i,p0p100,2012,-0.299402415752411
IN,wwealg999i,p0p100,2013,-0.312818944454193
IN,wwealg999i,p0p100,2014,-0.358543068170547
IN,wwealg999i,p0p100,2015,-0.362526625394821
IN,wwealg999i,p0p100,2016,-0.349149912595749
IN,wwealg999i,p0p100,2017,-0.35183709859848
IN,wwealg999i,p0p100,2018,-0.348987311124802
IN,wwealg999i,p0p100,2019,-0.358529806137085
IN,wwealg999i,p0p100,2020,-0.370933502912521
IN,wwealg999i,p0p100,2021,-0.386849075555801
IQ,wwealg999i,p0p100,1995,-0.448147982358932
IQ,wwealg999i,p0p100,1996,-0.438946604728699
IQ,wwealg999i,p0p100,1997,-0.429785281419754
IQ,wwealg999i,p0p100,1998,-0.420581191778183
IQ,wwealg999i,p0p100,1999,-0.410724103450775
IQ,wwealg999i,p0p100,2000,-0.400663673877716
IQ,wwealg999i,p0p100,2001,-0.390253186225891
IQ,wwealg999i,p0p100,2002,-0.377232491970062
IQ,wwealg999i,p0p100,2003,-0.36180791258812
IQ,wwealg999i,p0p100,2004,-0.343622356653214
IQ,wwealg999i,p0p100,2005,-0.324177354574203
IQ,wwealg999i,p0p100,2006,-0.303336888551712
IQ,wwealg999i,p0p100,2007,-0.283622562885284
IQ,wwealg999i,p0p100,2008,-0.175306230783462
IQ,wwealg999i,p0p100,2009,-0.149442553520203
IQ,wwealg999i,p0p100,2010,-0.159011304378509
IQ,wwealg999i,p0p100,2011,-0.151701509952545
IQ,wwealg999i,p0p100,2012,-0.14896197617054
IQ,wwealg999i,p0p100,2013,-0.164190173149109
IQ,wwealg999i,p0p100,2014,-0.198283091187477
IQ,wwealg999i,p0p100,2015,-0.239053979516029
IQ,wwealg999i,p0p100,2016,-0.267784982919693
IQ,wwealg999i,p0p100,2017,-0.119078122079372
IQ,wwealg999i,p0p100,2018,0.119568794965744
IQ,wwealg999i,p0p100,2019,0.0719647258520126
IQ,wwealg999i,p0p100,2020,0.0570356547832489
IQ,wwealg999i,p0p100,2021,0.0429914183914661
IR,wwealg999i,p0p100,1995,-0.156991958618164
IR,wwealg999i,p0p100,1996,-0.0628655031323433
IR,wwealg999i,p0p100,1997,-0.0035238673444837
IR,wwealg999i,p0p100,1998,0.0051981965079904
IR,wwealg999i,p0p100,1999,0.0483111813664436
IR,wwealg999i,p0p100,2000,0.1119140163064
IR,wwealg999i,p0p100,2001,0.139958366751671
IR,wwealg999i,p0p100,2002,0.114503897726536
IR,wwealg999i,p0p100,2003,0.10125969350338
IR,wwealg999i,p0p100,2004,0.143847823143005
IR,wwealg999i,p0p100,2005,0.197178229689598
IR,wwealg999i,p0p100,2006,0.236753568053245
IR,wwealg999i,p0p100,2007,0.262121260166168
IR,wwealg999i,p0p100,2008,0.284871131181717
IR,wwealg999i,p0p100,2009,0.287428975105286
IR,wwealg999i,p0p100,2010,0.274940103292465
IR,wwealg999i,p0p100,2011,0.288444459438324
IR,wwealg999i,p0p100,2012,0.276611119508743
IR,wwealg999i,p0p100,2013,0.282013297080994
IR,wwealg999i,p0p100,2014,0.28229033946991
IR,wwealg999i,p0p100,2015,0.136954218149185
IR,wwealg999i,p0p100,2016,0.0070477845147252
IR,wwealg999i,p0p100,2017,0.0096280835568905
IR,wwealg999i,p0p100,2018,0.021722873672843
IR,wwealg999i,p0p100,2019,-0.0223868824541569
IR,wwealg999i,p0p100,2020,-0.0390510223805904
IR,wwealg999i,p0p100,2021,-0.0559223406016827
IS,wwealg999i,p0p100,1995,-0.118329763412476
IS,wwealg999i,p0p100,1996,-0.0932218432426453
IS,wwealg999i,p0p100,1997,-0.0627881735563278
IS,wwealg999i,p0p100,1998,-0.0271129868924618
IS,wwealg999i,p0p100,1999,0.0193056017160416
IS,wwealg999i,p0p100,2000,0.0704137161374092
IS,wwealg999i,p0p100,2001,0.127248659729958
IS,wwealg999i,p0p100,2002,0.195884972810745
IS,wwealg999i,p0p100,2003,0.265104919672012
IS,wwealg999i,p0p100,2004,0.32614740729332
IS,wwealg999i,p0p100,2005,0.427942633628845
IS,wwealg999i,p0p100,2006,0.50890702009201
IS,wwealg999i,p0p100,2007,0.625939667224884
IS,wwealg999i,p0p100,2008,0.0866069719195366
IS,wwealg999i,p0p100,2009,-0.412628173828125
IS,wwealg999i,p0p100,2010,-0.460975229740143
IS,wwealg999i,p0p100,2011,-0.409502059221268
IS,wwealg999i,p0p100,2012,-0.339251279830933
IS,wwealg999i,p0p100,2013,-0.139057472348213
IS,wwealg999i,p0p100,2014,-0.150926232337952
IS,wwealg999i,p0p100,2015,-0.0380414687097073
IS,wwealg999i,p0p100,2016,0.0544835776090622
IS,wwealg999i,p0p100,2017,0.0647967085242271
IS,wwealg999i,p0p100,2018,0.092207245528698
IS,wwealg999i,p0p100,2019,0.0345865152776241
IS,wwealg999i,p0p100,2020,0.0067215017043054
IS,wwealg999i,p0p100,2021,-0.0101289916783571
IT,wwealg999i,p0p100,1951,0.0426829531788826
IT,wwealg999i,p0p100,1952,0.0520383976399899
IT,wwealg999i,p0p100,1953,0.0366649068892002
IT,wwealg999i,p0p100,1954,0.0200633965432644
IT,wwealg999i,p0p100,1955,0.0049751112237573
IT,wwealg999i,p0p100,1956,-0.0026016007177532
IT,wwealg999i,p0p100,1957,0.0017657385906205
IT,wwealg999i,p0p100,1958,-0.0070263673551381
IT,wwealg999i,p0p100,1959,-0.0262440796941519
IT,wwealg999i,p0p100,1960,-0.0349150933325291
IT,wwealg999i,p0p100,1961,-0.0305918864905834
IT,wwealg999i,p0p100,1962,-0.02656015381217
IT,wwealg999i,p0p100,1963,0.0473969392478466
IT,wwealg999i,p0p100,1964,0.114609025418758
IT,wwealg999i,p0p100,1965,0.100817076861858
IT,wwealg999i,p0p100,1966,0.0722208768129349
IT,wwealg999i,p0p100,1967,0.0565617457032204
IT,wwealg999i,p0p100,1968,0.0445695109665394
IT,wwealg999i,p0p100,1969,0.0345361903309822
IT,wwealg999i,p0p100,1970,0.021672684699297
IT,wwealg999i,p0p100,1971,-0.0112997507676482
IT,wwealg999i,p0p100,1972,-0.0589891225099564
IT,wwealg999i,p0p100,1973,-0.0889978483319283
IT,wwealg999i,p0p100,1974,-0.0821132361888885
IT,wwealg999i,p0p100,1975,-0.128796175122261
IT,wwealg999i,p0p100,1976,-0.168706089258194
IT,wwealg999i,p0p100,1977,-0.171937555074692
IT,wwealg999i,p0p100,1978,-0.184119507670402
IT,wwealg999i,p0p100,1979,-0.181489244103432
IT,wwealg999i,p0p100,1980,-0.154259383678436
IT,wwealg999i,p0p100,1981,-0.169185504317284
IT,wwealg999i,p0p100,1982,-0.214374840259552
IT,wwealg999i,p0p100,1983,-0.290388256311417
IT,wwealg999i,p0p100,1984,-0.362870067358017
IT,wwealg999i,p0p100,1985,-0.424014538526535
IT,wwealg999i,p0p100,1986,-0.48804646730423
IT,wwealg999i,p0p100,1987,-0.538950502872467
IT,wwealg999i,p0p100,1988,-0.572971403598785
IT,wwealg999i,p0p100,1989,-0.560623228549957
IT,wwealg999i,p0p100,1990,-0.551675260066986
IT,wwealg999i,p0p100,1991,-0.594069242477417
IT,wwealg999i,p0p100,1992,-0.670313000679016
IT,wwealg999i,p0p100,1993,-0.761253535747528
IT,wwealg999i,p0p100,1994,-0.816455602645874
IT,wwealg999i,p0p100,1995,-0.868115723133087
IT,wwealg999i,p0p100,1996,-0.883712828159332
IT,wwealg999i,p0p100,1997,-0.915145635604858
IT,wwealg999i,p0p100,1998,-0.953640222549438
IT,wwealg999i,p0p100,1999,-0.942766487598419
IT,wwealg999i,p0p100,2000,-0.87218564748764
IT,wwealg999i,p0p100,2001,-0.842275559902191
IT,wwealg999i,p0p100,2002,-0.848781168460846
IT,wwealg999i,p0p100,2003,-0.833078384399414
IT,wwealg999i,p0p100,2004,-0.816537201404572
IT,wwealg999i,p0p100,2005,-0.8261598944664
IT,wwealg999i,p0p100,2006,-0.804240524768829
IT,wwealg999i,p0p100,2007,-0.757590711116791
IT,wwealg999i,p0p100,2008,-0.761791050434113
IT,wwealg999i,p0p100,2009,-0.846232175827026
IT,wwealg999i,p0p100,2010,-0.866723716259003
IT,wwealg999i,p0p100,2011,-0.834437847137451
IT,wwealg999i,p0p100,2012,-0.932932257652283
IT,wwealg999i,p0p100,2013,-1.07399904727936
IT,wwealg999i,p0p100,2014,-1.18849217891693
IT,wwealg999i,p0p100,2015,-1.29303908348083
IT,wwealg999i,p0p100,2016,-1.27632367610931
IT,wwealg999i,p0p100,2017,-1.25349724292755
IT,wwealg999i,p0p100,2018,-1.18156802654266
IT,wwealg999i,p0p100,2019,-1.20374751091003
IT,wwealg999i,p0p100,2020,-1.45099771022797
IT,wwealg999i,p0p100,2021,-1.46325135231018
JM,wwealg999i,p0p100,1995,-0.496099263429642
JM,wwealg999i,p0p100,1996,-0.416125953197479
JM,wwealg999i,p0p100,1997,-0.389666706323624
JM,wwealg999i,p0p100,1998,-0.416639655828476
JM,wwealg999i,p0p100,1999,-0.473347783088684
JM,wwealg999i,p0p100,2000,-0.521804809570312
JM,wwealg999i,p0p100,2001,-0.605971813201904
JM,wwealg999i,p0p100,2002,-0.699770271778107
JM,wwealg999i,p0p100,2003,-0.738087117671967
JM,wwealg999i,p0p100,2004,-0.726354002952576
JM,wwealg999i,p0p100,2005,-0.74513453245163
JM,wwealg999i,p0p100,2006,-0.755276143550873
JM,wwealg999i,p0p100,2007,-0.756614923477173
JM,wwealg999i,p0p100,2008,-0.798250496387482
JM,wwealg999i,p0p100,2009,-0.929806053638458
JM,wwealg999i,p0p100,2010,-0.967843055725098
JM,wwealg999i,p0p100,2011,-0.998498201370239
